[s],CH1[V]
1.3427E-03,-2.217E-02
1.3437E-03,-2.217E-02
1.3447E-03,-2.217E-02
1.3457E-03,-2.217E-02
1.3467E-03,-2.217E-02
1.3477E-03,-2.217E-02
1.3487E-03,-2.217E-02
1.3497E-03,-2.217E-02
1.3507E-03,-2.217E-02
1.3517E-03,-6.217E-02
1.3527E-03,-2.217E-02
1.3537E-03,-2.217E-02
1.3548E-03,-2.217E-02
1.3558E-03,-2.217E-02
1.3568E-03,-2.217E-02
1.3578E-03,-6.217E-02
1.3588E-03,-6.217E-02
1.3598E-03,-2.217E-02
1.3608E-03,-2.217E-02
1.3618E-03,-2.217E-02
1.3628E-03,-2.217E-02
1.3638E-03,-2.217E-02
1.3648E-03,-2.217E-02
1.3658E-03,-2.217E-02
1.3668E-03,-6.217E-02
1.3679E-03,-2.217E-02
1.3689E-03,-2.217E-02
1.3699E-03,-2.217E-02
1.3709E-03,-2.217E-02
1.3719E-03,-2.217E-02
1.3729E-03,-2.217E-02
1.3739E-03,-6.217E-02
1.3749E-03,-2.217E-02
1.3759E-03,-6.217E-02
1.3769E-03,-2.217E-02
1.3779E-03,-2.217E-02
1.3789E-03,-2.217E-02
1.3800E-03,-6.217E-02
1.3810E-03,-6.217E-02
1.3820E-03,-6.217E-02
1.3830E-03,-2.217E-02
1.3840E-03,-2.217E-02
1.3850E-03,-2.217E-02
1.3860E-03,-2.217E-02
1.3870E-03,-2.217E-02
1.3880E-03,-2.217E-02
1.3890E-03,-6.217E-02
1.3900E-03,-6.217E-02
1.3910E-03,-2.217E-02
1.3920E-03,-2.217E-02
1.3931E-03,-2.217E-02
1.3941E-03,-6.217E-02
1.3951E-03,-2.217E-02
1.3961E-03,-2.217E-02
1.3971E-03,-6.217E-02
1.3981E-03,-6.217E-02
1.3991E-03,-2.217E-02
1.4001E-03,-2.217E-02
1.4011E-03,-2.217E-02
1.4021E-03,-2.217E-02
1.4031E-03,-2.217E-02
1.4041E-03,-2.217E-02
1.4052E-03,-2.217E-02
1.4062E-03,-6.217E-02
1.4072E-03,-2.217E-02
1.4082E-03,-2.217E-02
1.4092E-03,-2.217E-02
1.4102E-03,-2.217E-02
1.4112E-03,-2.217E-02
1.4122E-03,-6.217E-02
1.4132E-03,-2.217E-02
1.4142E-03,-2.217E-02
1.4152E-03,-2.217E-02
1.4162E-03,-2.217E-02
1.4172E-03,-2.217E-02
1.4183E-03,-6.217E-02
1.4193E-03,-2.217E-02
1.4203E-03,-2.217E-02
1.4213E-03,-2.217E-02
1.4223E-03,-2.217E-02
1.4233E-03,-2.217E-02
1.4243E-03,-6.217E-02
1.4253E-03,-6.217E-02
1.4263E-03,-2.217E-02
1.4273E-03,-2.217E-02
1.4283E-03,-2.217E-02
1.4293E-03,-2.217E-02
1.4304E-03,-6.217E-02
1.4314E-03,-6.217E-02
1.4324E-03,-2.217E-02
1.4334E-03,-2.217E-02
1.4344E-03,-2.217E-02
1.4354E-03,-2.217E-02
1.4364E-03,-2.217E-02
1.4374E-03,-2.217E-02
1.4384E-03,-6.217E-02
1.4394E-03,-2.217E-02
1.4404E-03,-6.217E-02
1.4414E-03,-2.217E-02
1.4424E-03,-2.217E-02
1.4435E-03,-6.217E-02
1.4445E-03,-2.217E-02
1.4455E-03,-6.217E-02
1.4465E-03,-2.217E-02
1.4475E-03,-2.217E-02
1.4485E-03,-6.217E-02
1.4495E-03,-2.217E-02
1.4505E-03,-2.217E-02
1.4515E-03,-6.217E-02
1.4525E-03,-6.217E-02
1.4535E-03,-2.217E-02
1.4545E-03,-2.217E-02
1.4556E-03,1.783E-02
1.4566E-03,-2.217E-02
1.4576E-03,-2.217E-02
1.4586E-03,-2.217E-02
1.4596E-03,-2.217E-02
1.4606E-03,-2.217E-02
1.4616E-03,-2.217E-02
1.4626E-03,-2.217E-02
1.4636E-03,-2.217E-02
1.4646E-03,-2.217E-02
1.4656E-03,-2.217E-02
1.4666E-03,-2.217E-02
1.4676E-03,-6.217E-02
1.4687E-03,-2.217E-02
1.4697E-03,-2.217E-02
1.4707E-03,-2.217E-02
1.4717E-03,-2.217E-02
1.4727E-03,-2.217E-02
1.4737E-03,-6.217E-02
1.4747E-03,-2.217E-02
1.4757E-03,-6.217E-02
1.4767E-03,-6.217E-02
1.4777E-03,-2.217E-02
1.4787E-03,-2.217E-02
1.4797E-03,-6.217E-02
1.4808E-03,-2.217E-02
1.4818E-03,-2.217E-02
1.4828E-03,-2.217E-02
1.4838E-03,-2.217E-02
1.4848E-03,-2.217E-02
1.4858E-03,-2.217E-02
1.4868E-03,-2.217E-02
1.4878E-03,-2.217E-02
1.4888E-03,-2.217E-02
1.4898E-03,-2.217E-02
1.4908E-03,-2.217E-02
1.4918E-03,-6.217E-02
1.4928E-03,-6.217E-02
1.4939E-03,-2.217E-02
1.4949E-03,-6.217E-02
1.4959E-03,-2.217E-02
1.4969E-03,-2.217E-02
1.4979E-03,-2.217E-02
1.4989E-03,-2.217E-02
1.4999E-03,-2.217E-02
1.5009E-03,-2.217E-02
1.5019E-03,-2.217E-02
1.5029E-03,-2.217E-02
1.5039E-03,-2.217E-02
1.5049E-03,-6.217E-02
1.5060E-03,-6.217E-02
1.5070E-03,-2.217E-02
1.5080E-03,-6.217E-02
1.5090E-03,-2.217E-02
1.5100E-03,-2.217E-02
1.5110E-03,-2.217E-02
1.5120E-03,-2.217E-02
1.5130E-03,-2.217E-02
1.5140E-03,-2.217E-02
1.5150E-03,-2.217E-02
1.5160E-03,-6.217E-02
1.5170E-03,-2.217E-02
1.5180E-03,-2.217E-02
1.5191E-03,-6.217E-02
1.5201E-03,-2.217E-02
1.5211E-03,-2.217E-02
1.5221E-03,-2.217E-02
1.5231E-03,-2.217E-02
1.5241E-03,-2.217E-02
1.5251E-03,-2.217E-02
1.5261E-03,-2.217E-02
1.5271E-03,-2.217E-02
1.5281E-03,-6.217E-02
1.5291E-03,-2.217E-02
1.5301E-03,-2.217E-02
1.5312E-03,-2.217E-02
1.5322E-03,-2.217E-02
1.5332E-03,-2.217E-02
1.5342E-03,-2.217E-02
1.5352E-03,-6.217E-02
1.5362E-03,-2.217E-02
1.5372E-03,-2.217E-02
1.5382E-03,-2.217E-02
1.5392E-03,-2.217E-02
1.5402E-03,-2.217E-02
1.5412E-03,-2.217E-02
1.5422E-03,-2.217E-02
1.5432E-03,-2.217E-02
1.5443E-03,-2.217E-02
1.5453E-03,-2.217E-02
1.5463E-03,-2.217E-02
1.5473E-03,-6.217E-02
1.5483E-03,-2.217E-02
1.5493E-03,-2.217E-02
1.5503E-03,-6.217E-02
1.5513E-03,-2.217E-02
1.5523E-03,-2.217E-02
1.5533E-03,-6.217E-02
1.5543E-03,-2.217E-02
1.5553E-03,-6.217E-02
1.5564E-03,-2.217E-02
1.5574E-03,-2.217E-02
1.5584E-03,-2.217E-02
1.5594E-03,-6.217E-02
1.5604E-03,-2.217E-02
1.5614E-03,-2.217E-02
1.5624E-03,-2.217E-02
1.5634E-03,-2.217E-02
1.5644E-03,-6.217E-02
1.5654E-03,-2.217E-02
1.5664E-03,-2.217E-02
1.5674E-03,-6.217E-02
1.5684E-03,-2.217E-02
1.5695E-03,-2.217E-02
1.5705E-03,-2.217E-02
1.5715E-03,-2.217E-02
1.5725E-03,-2.217E-02
1.5735E-03,-2.217E-02
1.5745E-03,-6.217E-02
1.5755E-03,-2.217E-02
1.5765E-03,-2.217E-02
1.5775E-03,-6.217E-02
1.5785E-03,-2.217E-02
1.5795E-03,-2.217E-02
1.5805E-03,-2.217E-02
1.5816E-03,-2.217E-02
1.5826E-03,-2.217E-02
1.5836E-03,-6.217E-02
1.5846E-03,-2.217E-02
1.5856E-03,-2.217E-02
1.5866E-03,-2.217E-02
1.5876E-03,-2.217E-02
1.5886E-03,-2.217E-02
1.5896E-03,-2.217E-02
1.5906E-03,-2.217E-02
1.5916E-03,-2.217E-02
1.5926E-03,-2.217E-02
1.5936E-03,-2.217E-02
1.5947E-03,-2.217E-02
1.5957E-03,-2.217E-02
1.5967E-03,-2.217E-02
1.5977E-03,-2.217E-02
1.5987E-03,-2.217E-02
1.5997E-03,-2.217E-02
1.6007E-03,-2.217E-02
1.6017E-03,-2.217E-02
1.6027E-03,-2.217E-02
1.6037E-03,-2.217E-02
1.6047E-03,-2.217E-02
1.6057E-03,-2.217E-02
1.6068E-03,-6.217E-02
1.6078E-03,-2.217E-02
1.6088E-03,-2.217E-02
1.6098E-03,-2.217E-02
1.6108E-03,-2.217E-02
1.6118E-03,-2.217E-02
1.6128E-03,-2.217E-02
1.6138E-03,-2.217E-02
1.6148E-03,-2.217E-02
1.6158E-03,-2.217E-02
1.6168E-03,-2.217E-02
1.6178E-03,-2.217E-02
1.6188E-03,-2.217E-02
1.6199E-03,-2.217E-02
1.6209E-03,-6.217E-02
1.6219E-03,-2.217E-02
1.6229E-03,-2.217E-02
1.6239E-03,-2.217E-02
1.6249E-03,-6.217E-02
1.6259E-03,-2.217E-02
1.6269E-03,-2.217E-02
1.6279E-03,-2.217E-02
1.6289E-03,-2.217E-02
1.6299E-03,-2.217E-02
1.6309E-03,-2.217E-02
1.6320E-03,-2.217E-02
1.6330E-03,-6.217E-02
1.6340E-03,-2.217E-02
1.6350E-03,-2.217E-02
1.6360E-03,-2.217E-02
1.6370E-03,-2.217E-02
1.6380E-03,-2.217E-02
1.6390E-03,-6.217E-02
1.6400E-03,-2.217E-02
1.6410E-03,-2.217E-02
1.6420E-03,-2.217E-02
1.6430E-03,-2.217E-02
1.6440E-03,-2.217E-02
1.6451E-03,-2.217E-02
1.6461E-03,-2.217E-02
1.6471E-03,-2.217E-02
1.6481E-03,-6.217E-02
1.6491E-03,-2.217E-02
1.6501E-03,-2.217E-02
1.6511E-03,-2.217E-02
1.6521E-03,-2.217E-02
1.6531E-03,-2.217E-02
1.6541E-03,-2.217E-02
1.6551E-03,-2.217E-02
1.6561E-03,-2.217E-02
1.6572E-03,-2.217E-02
1.6582E-03,-2.217E-02
1.6592E-03,-2.217E-02
1.6602E-03,-2.217E-02
1.6612E-03,-2.217E-02
1.6622E-03,-2.217E-02
1.6632E-03,-6.217E-02
1.6642E-03,-2.217E-02
1.6652E-03,-2.217E-02
1.6662E-03,-2.217E-02
1.6672E-03,-2.217E-02
1.6682E-03,-2.217E-02
1.6692E-03,-6.217E-02
1.6703E-03,-2.217E-02
1.6713E-03,-2.217E-02
1.6723E-03,-2.217E-02
1.6733E-03,-2.217E-02
1.6743E-03,-2.217E-02
1.6753E-03,-2.217E-02
1.6763E-03,-2.217E-02
1.6773E-03,-2.217E-02
1.6783E-03,-2.217E-02
1.6793E-03,-2.217E-02
1.6803E-03,-2.217E-02
1.6813E-03,-2.217E-02
1.6824E-03,-2.217E-02
1.6834E-03,-2.217E-02
1.6844E-03,-2.217E-02
1.6854E-03,-2.217E-02
1.6864E-03,-2.217E-02
1.6874E-03,-6.217E-02
1.6884E-03,-2.217E-02
1.6894E-03,-2.217E-02
1.6904E-03,-2.217E-02
1.6914E-03,-2.217E-02
1.6924E-03,-2.217E-02
1.6934E-03,-2.217E-02
1.6944E-03,-2.217E-02
1.6955E-03,-2.217E-02
1.6965E-03,-2.217E-02
1.6975E-03,-2.217E-02
1.6985E-03,-2.217E-02
1.6995E-03,-6.217E-02
1.7005E-03,-2.217E-02
1.7015E-03,-2.217E-02
1.7025E-03,1.783E-02
1.7035E-03,-2.217E-02
1.7045E-03,-2.217E-02
1.7055E-03,-6.217E-02
1.7065E-03,-2.217E-02
1.7076E-03,-2.217E-02
1.7086E-03,-2.217E-02
1.7096E-03,-2.217E-02
1.7106E-03,-2.217E-02
1.7116E-03,-2.217E-02
1.7126E-03,-6.217E-02
1.7136E-03,-2.217E-02
1.7146E-03,-2.217E-02
1.7156E-03,-2.217E-02
1.7166E-03,-6.217E-02
1.7176E-03,-2.217E-02
1.7186E-03,-2.217E-02
1.7196E-03,-2.217E-02
1.7207E-03,-2.217E-02
1.7217E-03,-2.217E-02
1.7227E-03,-6.217E-02
1.7237E-03,-2.217E-02
1.7247E-03,-2.217E-02
1.7257E-03,-2.217E-02
1.7267E-03,-2.217E-02
1.7277E-03,-2.217E-02
1.7287E-03,-2.217E-02
1.7297E-03,-2.217E-02
1.7307E-03,-2.217E-02
1.7317E-03,-2.217E-02
1.7328E-03,-2.217E-02
1.7338E-03,-6.217E-02
1.7348E-03,-2.217E-02
1.7358E-03,-2.217E-02
1.7368E-03,-2.217E-02
1.7378E-03,-2.217E-02
1.7388E-03,-2.217E-02
1.7398E-03,-2.217E-02
1.7408E-03,-2.217E-02
1.7418E-03,-2.217E-02
1.7428E-03,-2.217E-02
1.7438E-03,-2.217E-02
1.7448E-03,-2.217E-02
1.7459E-03,-2.217E-02
1.7469E-03,-2.217E-02
1.7479E-03,-6.217E-02
1.7489E-03,-2.217E-02
1.7499E-03,-2.217E-02
1.7509E-03,-2.217E-02
1.7519E-03,-6.217E-02
1.7529E-03,-2.217E-02
1.7539E-03,-2.217E-02
1.7549E-03,-2.217E-02
1.7559E-03,-2.217E-02
1.7569E-03,-2.217E-02
1.7580E-03,-2.217E-02
1.7590E-03,-2.217E-02
1.7600E-03,-2.217E-02
1.7610E-03,-2.217E-02
1.7620E-03,-2.217E-02
1.7630E-03,-2.217E-02
1.7640E-03,-2.217E-02
1.7650E-03,-2.217E-02
1.7660E-03,-2.217E-02
1.7670E-03,-2.217E-02
1.7680E-03,-2.217E-02
1.7690E-03,-2.217E-02
1.7700E-03,-2.217E-02
1.7711E-03,-2.217E-02
1.7721E-03,-6.217E-02
1.7731E-03,-2.217E-02
1.7741E-03,-6.217E-02
1.7751E-03,-2.217E-02
1.7761E-03,-2.217E-02
1.7771E-03,-2.217E-02
1.7781E-03,-2.217E-02
1.7791E-03,-2.217E-02
1.7801E-03,-2.217E-02
1.7811E-03,-2.217E-02
1.7821E-03,-2.217E-02
1.7832E-03,-2.217E-02
1.7842E-03,-2.217E-02
1.7852E-03,-2.217E-02
1.7862E-03,-2.217E-02
1.7872E-03,-2.217E-02
1.7882E-03,-2.217E-02
1.7892E-03,-2.217E-02
1.7902E-03,-2.217E-02
1.7912E-03,-2.217E-02
1.7922E-03,-2.217E-02
1.7932E-03,-2.217E-02
1.7942E-03,-2.217E-02
1.7952E-03,-2.217E-02
1.7963E-03,-2.217E-02
1.7973E-03,-2.217E-02
1.7983E-03,-2.217E-02
1.7993E-03,-2.217E-02
1.8003E-03,-2.217E-02
1.8013E-03,-2.217E-02
1.8023E-03,-2.217E-02
1.8033E-03,-2.217E-02
1.8043E-03,-2.217E-02
1.8053E-03,-2.217E-02
1.8063E-03,-6.217E-02
1.8073E-03,-2.217E-02
1.8084E-03,-2.217E-02
1.8094E-03,-2.217E-02
1.8104E-03,-2.217E-02
1.8114E-03,-2.217E-02
1.8124E-03,-6.217E-02
1.8134E-03,-2.217E-02
1.8144E-03,-2.217E-02
1.8154E-03,-2.217E-02
1.8164E-03,-2.217E-02
1.8174E-03,-2.217E-02
1.8184E-03,-2.217E-02
1.8194E-03,-2.217E-02
1.8204E-03,-2.217E-02
1.8215E-03,-2.217E-02
1.8225E-03,-2.217E-02
1.8235E-03,-2.217E-02
1.8245E-03,-2.217E-02
1.8255E-03,-6.217E-02
1.8265E-03,-2.217E-02
1.8275E-03,-2.217E-02
1.8285E-03,-2.217E-02
1.8295E-03,-2.217E-02
1.8305E-03,-2.217E-02
1.8315E-03,-2.217E-02
1.8325E-03,-2.217E-02
1.8336E-03,-2.217E-02
1.8346E-03,-2.217E-02
1.8356E-03,-2.217E-02
1.8366E-03,-2.217E-02
1.8376E-03,-2.217E-02
1.8386E-03,-2.217E-02
1.8396E-03,-6.217E-02
1.8406E-03,-6.217E-02
1.8416E-03,-2.217E-02
1.8426E-03,-2.217E-02
1.8436E-03,-6.217E-02
1.8446E-03,-2.217E-02
1.8456E-03,-2.217E-02
1.8467E-03,-6.217E-02
1.8477E-03,-2.217E-02
1.8487E-03,-2.217E-02
1.8497E-03,-2.217E-02
1.8507E-03,-2.217E-02
1.8517E-03,-6.217E-02
1.8527E-03,-2.217E-02
1.8537E-03,-2.217E-02
1.8547E-03,-2.217E-02
1.8557E-03,-2.217E-02
1.8567E-03,-2.217E-02
1.8577E-03,-2.217E-02
1.8588E-03,-6.217E-02
1.8598E-03,-2.217E-02
1.8608E-03,-6.217E-02
1.8618E-03,-6.217E-02
1.8628E-03,-2.217E-02
1.8638E-03,-2.217E-02
1.8648E-03,-2.217E-02
1.8658E-03,-2.217E-02
1.8668E-03,-2.217E-02
1.8678E-03,-2.217E-02
1.8688E-03,-2.217E-02
1.8698E-03,-2.217E-02
1.8708E-03,-2.217E-02
1.8719E-03,-2.217E-02
1.8729E-03,-2.217E-02
1.8739E-03,-6.217E-02
1.8749E-03,-2.217E-02
1.8759E-03,-2.217E-02
1.8769E-03,-2.217E-02
1.8779E-03,-2.217E-02
1.8789E-03,-2.217E-02
1.8799E-03,-2.217E-02
1.8809E-03,-2.217E-02
1.8819E-03,-2.217E-02
1.8829E-03,-2.217E-02
1.8840E-03,-2.217E-02
1.8850E-03,-2.217E-02
1.8860E-03,-2.217E-02
1.8870E-03,-2.217E-02
1.8880E-03,-2.217E-02
1.8890E-03,-2.217E-02
1.8900E-03,-2.217E-02
1.8910E-03,-6.217E-02
1.8920E-03,-2.217E-02
1.8930E-03,-2.217E-02
1.8940E-03,-2.217E-02
1.8950E-03,-2.217E-02
1.8960E-03,-2.217E-02
1.8971E-03,-2.217E-02
1.8981E-03,-2.217E-02
1.8991E-03,-2.217E-02
1.9001E-03,-2.217E-02
1.9011E-03,-2.217E-02
1.9021E-03,-6.217E-02
1.9031E-03,-2.217E-02
1.9041E-03,-2.217E-02
1.9051E-03,-2.217E-02
1.9061E-03,-2.217E-02
1.9071E-03,-6.217E-02
1.9081E-03,-2.217E-02
1.9092E-03,-2.217E-02
1.9102E-03,-2.217E-02
1.9112E-03,-2.217E-02
1.9122E-03,-2.217E-02
1.9132E-03,-2.217E-02
1.9142E-03,-2.217E-02
1.9152E-03,-2.217E-02
1.9162E-03,-6.217E-02
1.9172E-03,-2.217E-02
1.9182E-03,-2.217E-02
1.9192E-03,-2.217E-02
1.9202E-03,-2.217E-02
1.9212E-03,-2.217E-02
1.9223E-03,-2.217E-02
1.9233E-03,-2.217E-02
1.9243E-03,-2.217E-02
1.9253E-03,-2.217E-02
1.9263E-03,-2.217E-02
1.9273E-03,-2.217E-02
1.9283E-03,-2.217E-02
1.9293E-03,-2.217E-02
1.9303E-03,-6.217E-02
1.9313E-03,-2.217E-02
1.9323E-03,-2.217E-02
1.9333E-03,-2.217E-02
1.9344E-03,-2.217E-02
1.9354E-03,-6.217E-02
1.9364E-03,-2.217E-02
1.9374E-03,-2.217E-02
1.9384E-03,-2.217E-02
1.9394E-03,-6.217E-02
1.9404E-03,-2.217E-02
1.9414E-03,-2.217E-02
1.9424E-03,-2.217E-02
1.9434E-03,-2.217E-02
1.9444E-03,-2.217E-02
1.9454E-03,-2.217E-02
1.9464E-03,-6.217E-02
1.9475E-03,-2.217E-02
1.9485E-03,-2.217E-02
1.9495E-03,-2.217E-02
1.9505E-03,-2.217E-02
1.9515E-03,-2.217E-02
1.9525E-03,-2.217E-02
1.9535E-03,-2.217E-02
1.9545E-03,-2.217E-02
1.9555E-03,-2.217E-02
1.9565E-03,-2.217E-02
1.9575E-03,-2.217E-02
1.9585E-03,-2.217E-02
1.9596E-03,-6.217E-02
1.9606E-03,-2.217E-02
1.9616E-03,-2.217E-02
1.9626E-03,-2.217E-02
1.9636E-03,-6.217E-02
1.9646E-03,-2.217E-02
1.9656E-03,-6.217E-02
1.9666E-03,-2.217E-02
1.9676E-03,-2.217E-02
1.9686E-03,-2.217E-02
1.9696E-03,-2.217E-02
1.9706E-03,-2.217E-02
1.9716E-03,-6.217E-02
1.9727E-03,-2.217E-02
1.9737E-03,-2.217E-02
1.9747E-03,-2.217E-02
1.9757E-03,-2.217E-02
1.9767E-03,-2.217E-02
1.9777E-03,-2.217E-02
1.9787E-03,-6.217E-02
1.9797E-03,-2.217E-02
1.9807E-03,-6.217E-02
1.9817E-03,-2.217E-02
1.9827E-03,-2.217E-02
1.9837E-03,-2.217E-02
1.9848E-03,-2.217E-02
1.9858E-03,-2.217E-02
1.9868E-03,-2.217E-02
1.9878E-03,-2.217E-02
1.9888E-03,-2.217E-02
1.9898E-03,-2.217E-02
1.9908E-03,-2.217E-02
1.9918E-03,-2.217E-02
1.9928E-03,-6.217E-02
1.9938E-03,-2.217E-02
1.9948E-03,-6.217E-02
1.9958E-03,-2.217E-02
1.9968E-03,-2.217E-02
1.9979E-03,-2.217E-02
1.9989E-03,-2.217E-02
1.9999E-03,-2.217E-02
2.0009E-03,-6.217E-02
2.0019E-03,-2.217E-02
2.0029E-03,-2.217E-02
2.0039E-03,-2.217E-02
2.0049E-03,-6.217E-02
2.0059E-03,-2.217E-02
2.0069E-03,-2.217E-02
2.0079E-03,-2.217E-02
2.0089E-03,-2.217E-02
2.0100E-03,4.938E+00
2.0110E-03,4.938E+00
2.0120E-03,4.938E+00
2.0130E-03,4.898E+00
2.0140E-03,4.938E+00
2.0150E-03,4.898E+00
2.0160E-03,4.938E+00
2.0170E-03,4.938E+00
2.0180E-03,4.938E+00
2.0190E-03,4.938E+00
2.0200E-03,4.938E+00
2.0210E-03,4.938E+00
2.0220E-03,4.938E+00
2.0231E-03,4.938E+00
2.0241E-03,4.938E+00
2.0251E-03,4.938E+00
2.0261E-03,4.938E+00
2.0271E-03,4.938E+00
2.0281E-03,4.938E+00
2.0291E-03,4.938E+00
2.0301E-03,4.938E+00
2.0311E-03,4.938E+00
2.0321E-03,4.938E+00
2.0331E-03,4.938E+00
2.0341E-03,4.938E+00
2.0352E-03,4.938E+00
2.0362E-03,4.938E+00
2.0372E-03,4.938E+00
2.0382E-03,4.938E+00
2.0392E-03,4.938E+00
2.0402E-03,4.938E+00
2.0412E-03,4.938E+00
2.0422E-03,4.938E+00
2.0432E-03,4.938E+00
2.0442E-03,4.938E+00
2.0452E-03,4.938E+00
2.0462E-03,4.938E+00
2.0472E-03,4.938E+00
2.0483E-03,4.938E+00
2.0493E-03,4.938E+00
2.0503E-03,4.938E+00
2.0513E-03,4.938E+00
2.0523E-03,4.938E+00
2.0533E-03,4.938E+00
2.0543E-03,4.938E+00
2.0553E-03,4.978E+00
2.0563E-03,4.978E+00
2.0573E-03,4.938E+00
2.0583E-03,4.938E+00
2.0593E-03,4.938E+00
2.0604E-03,4.938E+00
2.0614E-03,4.978E+00
2.0624E-03,4.978E+00
2.0634E-03,4.938E+00
2.0644E-03,4.938E+00
2.0654E-03,4.938E+00
2.0664E-03,4.938E+00
2.0674E-03,4.938E+00
2.0684E-03,4.938E+00
2.0694E-03,4.938E+00
2.0704E-03,4.938E+00
2.0714E-03,4.938E+00
2.0724E-03,4.938E+00
2.0735E-03,4.978E+00
2.0745E-03,4.938E+00
2.0755E-03,4.938E+00
2.0765E-03,4.978E+00
2.0775E-03,4.938E+00
2.0785E-03,4.938E+00
2.0795E-03,4.938E+00
2.0805E-03,4.978E+00
2.0815E-03,4.938E+00
2.0825E-03,4.978E+00
2.0835E-03,4.938E+00
2.0845E-03,4.938E+00
2.0856E-03,4.938E+00
2.0866E-03,4.938E+00
2.0876E-03,4.938E+00
2.0886E-03,4.938E+00
2.0896E-03,4.938E+00
2.0906E-03,4.938E+00
2.0916E-03,4.938E+00
2.0926E-03,4.938E+00
2.0936E-03,4.938E+00
2.0946E-03,4.938E+00
2.0956E-03,4.938E+00
2.0966E-03,4.978E+00
2.0976E-03,4.978E+00
2.0987E-03,4.938E+00
2.0997E-03,4.938E+00
2.1007E-03,4.938E+00
2.1017E-03,4.938E+00
2.1027E-03,4.938E+00
2.1037E-03,4.938E+00
2.1047E-03,4.938E+00
2.1057E-03,4.938E+00
2.1067E-03,4.938E+00
2.1077E-03,4.938E+00
2.1087E-03,4.938E+00
2.1097E-03,4.938E+00
2.1108E-03,4.978E+00
2.1118E-03,4.938E+00
2.1128E-03,4.978E+00
2.1138E-03,4.978E+00
2.1148E-03,4.938E+00
2.1158E-03,4.978E+00
2.1168E-03,4.938E+00
2.1178E-03,4.938E+00
2.1188E-03,4.938E+00
2.1198E-03,4.938E+00
2.1208E-03,4.938E+00
2.1218E-03,4.938E+00
2.1228E-03,4.938E+00
2.1239E-03,4.938E+00
2.1249E-03,4.938E+00
2.1259E-03,4.978E+00
2.1269E-03,4.938E+00
2.1279E-03,4.938E+00
2.1289E-03,4.978E+00
2.1299E-03,4.938E+00
2.1309E-03,4.938E+00
2.1319E-03,4.938E+00
2.1329E-03,4.938E+00
2.1339E-03,4.938E+00
2.1349E-03,4.938E+00
2.1360E-03,4.938E+00
2.1370E-03,4.938E+00
2.1380E-03,4.938E+00
2.1390E-03,4.938E+00
2.1400E-03,4.938E+00
2.1410E-03,4.938E+00
2.1420E-03,4.938E+00
2.1430E-03,4.938E+00
2.1440E-03,4.978E+00
2.1450E-03,4.938E+00
2.1460E-03,4.938E+00
2.1470E-03,4.938E+00
2.1480E-03,4.938E+00
2.1491E-03,4.938E+00
2.1501E-03,4.938E+00
2.1511E-03,4.938E+00
2.1521E-03,4.938E+00
2.1531E-03,4.938E+00
2.1541E-03,4.938E+00
2.1551E-03,4.938E+00
2.1561E-03,4.978E+00
2.1571E-03,4.938E+00
2.1581E-03,4.938E+00
2.1591E-03,4.938E+00
2.1601E-03,4.938E+00
2.1612E-03,4.938E+00
2.1622E-03,4.938E+00
2.1632E-03,4.938E+00
2.1642E-03,4.938E+00
2.1652E-03,4.938E+00
2.1662E-03,4.938E+00
2.1672E-03,4.938E+00
2.1682E-03,4.938E+00
2.1692E-03,4.938E+00
2.1702E-03,4.938E+00
2.1712E-03,4.938E+00
2.1722E-03,4.938E+00
2.1732E-03,4.938E+00
2.1743E-03,4.938E+00
2.1753E-03,4.978E+00
2.1763E-03,4.978E+00
2.1773E-03,4.978E+00
2.1783E-03,4.938E+00
2.1793E-03,4.978E+00
2.1803E-03,4.938E+00
2.1813E-03,4.938E+00
2.1823E-03,4.938E+00
2.1833E-03,4.978E+00
2.1843E-03,4.938E+00
2.1853E-03,4.938E+00
2.1864E-03,4.938E+00
2.1874E-03,4.938E+00
2.1884E-03,4.938E+00
2.1894E-03,4.978E+00
2.1904E-03,4.938E+00
2.1914E-03,4.938E+00
2.1924E-03,4.938E+00
2.1934E-03,4.938E+00
2.1944E-03,4.938E+00
2.1954E-03,4.938E+00
2.1964E-03,4.978E+00
2.1974E-03,4.938E+00
2.1984E-03,4.978E+00
2.1995E-03,4.978E+00
2.2005E-03,4.938E+00
2.2015E-03,4.938E+00
2.2025E-03,4.938E+00
2.2035E-03,4.938E+00
2.2045E-03,4.938E+00
2.2055E-03,4.938E+00
2.2065E-03,4.938E+00
2.2075E-03,4.938E+00
2.2085E-03,4.938E+00
2.2095E-03,4.978E+00
2.2105E-03,4.938E+00
2.2116E-03,4.978E+00
2.2126E-03,4.938E+00
2.2136E-03,4.938E+00
2.2146E-03,4.978E+00
2.2156E-03,4.938E+00
2.2166E-03,4.938E+00
2.2176E-03,4.938E+00
2.2186E-03,4.938E+00
2.2196E-03,4.978E+00
2.2206E-03,4.938E+00
2.2216E-03,4.938E+00
2.2226E-03,4.938E+00
2.2236E-03,4.978E+00
2.2247E-03,4.978E+00
2.2257E-03,4.938E+00
2.2267E-03,4.978E+00
2.2277E-03,4.938E+00
2.2287E-03,4.938E+00
2.2297E-03,4.938E+00
2.2307E-03,4.938E+00
2.2317E-03,4.938E+00
2.2327E-03,4.938E+00
2.2337E-03,4.938E+00
2.2347E-03,4.938E+00
2.2357E-03,4.938E+00
2.2368E-03,4.938E+00
